EventId	PartId	Name	SubKind	ExClass	StartDate	EndDate	ExParam1	ExParam2	ExParam3	ExParam4	ExParam5	ExParam6	ExParam7	ExParam8	ExParam9	ExParam10	ExParam11	ExParam12	ExParam13	ExParam14	ExParam15	ExParam16	ExParam17	ExParam18	ExParam19	ExParam20	ExParam21	ExParam22	ExParam23	ExParam24	ExParam25	_showall
60	5	Nhận lệnh bài chúc phúc	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận phần thưởng <color=yellow>Chúc phúc lệnh<color>? Nhận xong không thể nhận phần thưởng khác.","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:3,"Cần có <color=yellow>3 ô<color> trống, sắp xếp rồi hãy quay lại!",""					SetTask:153,1	SetMsg:0,"Nạp thẻ 988 đồng nhận được phần thưởng<color=yellow>Chúc phúc lệnh (trung)<color>!"	SetMsg:2,"Nạp thẻ 988 đồng nhận được <color=yellow>Chúc phúc lệnh (trung)<color>!"	SetAwardId:16											
60	7	Nhận Tiền Du Long	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận thưởng <color=yellow>500 Tiền Du Long<color>? Nhận rồi không thể nhận phần thưởng khác.","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:153,1	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng <color=yellow>500 Tiền Du Long<color> nạp thẻ trong tháng đạt 988 đồng!"	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng <color=yellow>500 Tiền Du Long<color> nạp thẻ trong tháng đạt 988 đồng!"	AddItem:"18,1,553,1",500,1,""											
61	1	Nhận rương Huyền Tinh	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận <color=yellow>Rương Huyền Tinh<color>? Nhận xong không thể nhận phần thưởng khác.","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""					SetTask:152,1	SetAwardId:19	SetMsg:0,"Nạp thẻ 588 đồng nhận được 2 <color=yellow>Rương Huyền Tinh<color>!"	SetMsg:2,"Nạp thẻ 588 đồng nhận được 2 <color=yellow>Rương Huyền Tinh<color>!"											
61	2	Nhận Chúc phúc lệnh (trung)	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận <color=yellow>Chúc phúc lệnh (trung)<color>? Nhận xong không thể nhận phần thưởng khác.","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:3,"Nhận thưởng cần <color=yellow>3 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:152,1	SetAwardId:16	SetMsg:0,"Nạp thẻ 588 đồng nhận được 3 <color=yellow>Chúc phúc lệnh (trung)<color>!"	SetMsg:2,"Nạp thẻ 588 đồng nhận được 3 <color=yellow>Chúc phúc lệnh (trung)<color>!"											
61	3	Nhận tư cách mua Hòa Thị Bích	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận <color=yellow>cơ hội mua Hòa Thị Bích<color>? Nhận xong không thể nhận phần thưởng khác.","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""						SetTask:152,1	AddBuyHeShiBiSum:2	SetMsg:0,"Nạp thẻ 588 đồng nhận được quyền <color=yellow>mua 2 Hòa Thị Bích<color> với giá ưu đãi!"	SetMsg:2,"Nạp thẻ 588 đồng nhận được quyền <color=yellow>mua 2 Hòa Thị Bích<color> với giá ưu đãi!"											
61	4	Nhận Tiền Du Long	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận thưởng <color=yellow>500 Tiền Du Long<color>? Nhận rồi không thể nhận phần thưởng khác.","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> túi trống, hãy sắp xếp lại!",""					SetTask:152,1	AddItem:"18,1,553,1",500,1,""	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng <color=yellow>500 Tiền Du Long<color> nạp thẻ đạt 588 đồng!"	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng <color=yellow>500 Tiền Du Long<color> nạp thẻ đạt 588 đồng!"											
61	5	Nhận Vé ưu đãi giảm 70% Huyền 9	npc_getaward		0	0	Npc:2601	AddSelect:"Đồng ý nhận phần thưởng <color=yellow>Vé ưu đãi giảm 70% Huyền 9<color> không? Sau khi nhận không được nhận những phần thưởng khác.", "Đồng ý"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:2,"Túi cần 2 ô trống để nhận thưởng!",""					SetTask:152,1	AddItem:"18,1,395,1",2,1,43200	SetMsg:0,"Nạp thẻ 588 đồng, nhận thành công <color=yellow>Vé ưu đãi giảm 70% Huyền 9<color>!"	SetMsg:2,"Nạp thẻ 588 đồng, nhận thành công <color=yellow>Vé ưu đãi giảm 70% Huyền 9<color>!"											
61	7	5 kỹ năng đồng hành Tiêu Bất Thực	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn chắc chắn muốn nhận <color=yellow>5 kỹ năng đồng hành Tiêu Bất Thực<color> chứ? Sau khi nhận sẽ không thể nhận phần thưởng khác.", "Đồng ý"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""						SetTask:152,1	AddItem:"18,1,666,2",1,1,""	SetMsg:0,"Chúc mừng bạn đã nhận thành công phần thưởng 5 kỹ năng đồng hành Tiêu Bất Thực!"	SetMsg:2,"Chúc mừng bạn đã nhận thành công phần thưởng 5 kỹ năng đồng hành Tiêu Bất Thực!"											
62	1	Nhận thưởng nạp thẻ 50 đồng	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckMonthPay:50,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>50 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:149,0,"Không thể nhận thưởng, bạn đã nhận qua phần thưởng nạp thẻ <color=yellow>50 đồng<color>!",""	CheckFreeBag:8,"Nhận thưởng cần <color=yellow>8 ô<color> túi trống, hãy sắp xếp lại!",""					SetTask:149,1	SetAwardId:18	AddItem:"18,1,524,3",1,1,""	AddItem:"18,1,544,2",5,1,""	AddItem:"18,1,674,1",1,1,4320	SetMsg:2,"Chúc mừng bạn nhận phần thưởng nạp thẻ 50 đồng!"	AddItem:"18,1,553,1",60,1,""	AddItem:"18,1,205,1",750,1,""	SetAwardId:28	SetMsg:0,"Chúc mừng bạn nhận phần thưởng nạp thẻ 50 đồng!"					
62	2	Nhận phần thưởng nạp thẻ 188 đồng	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckTaskEq:150,0,"Bạn đã nhận phần thưởng rồi, không thể nhận tiếp!",""	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""		CheckFreeBag:8,"Nhận thưởng cần <color=yellow>8 ô<color> túi trống, hãy sắp xếp lại!",""				SetTask:150,1	SetAwardId:18	AddItem:"18,1,524,2",1,1,""	SetMsg:2,"Chúc mừng bạn nhận phần thưởng nạp thẻ 188 đồng!"	SetMsg:0,"Chúc mừng bạn nhận phần thưởng nạp thẻ 188 đồng!"	AddItem:"18,1,675,1",1,1,4320	AddItem:"18,1,205,1",750,1,""	AddItem:"18,1,544,2",5,1,""	SetAwardId:28	AddItem:"18,1,597,1",9,1,""					
62	3	Chúc mừng bạn nhận ưu đãi cường hóa khi nạp 50 đồng	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận hiệu quả ưu đãi cường hóa? Hiệu quả này chỉ duy trì trong <color=yellow>5 ngày<color>","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:151,0,"Bạn đã nhận phần thưởng rồi, không thể nhận tiếp!",""	CheckMonthPay:50,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>50 đồng<color>, không thể nhận thưởng!",""						SetTask:151,1	AddSkillBuff:892,1,7200	SetMsg:0,"Chúc mừng bạn nhận ưu đãi cường hóa khi nạp 50 đồng!"	SetMsg:2,"Chúc mừng bạn nhận ưu đãi cường hóa khi nạp 50 đồng!"											
62	5	Nhận phần thưởng cơ bản khi nạp thẻ 588 đồng	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckTaskEq:155,0,"Bạn đã nhận phần thưởng rồi, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>588 đồng<color>, không thể nhận thưởng!",""		CheckFreeBag:8,"Nhận thưởng cần <color=yellow>8 ô<color> túi trống, hãy sắp xếp lại!",""				SetTask:155,1	AddItem:"18,1,524,2",1,1,""	AddItem:"18,1,205,1",1500,1,""	SetMsg:0,"Chúc mừng bạn nhận phần thưởng nạp thẻ 588 đồng!"	SetMsg:2,"Chúc mừng bạn nhận phần thưởng nạp thẻ 588 đồng!"	SetAwardId:28	AddItem:"18,1,924,1",2,1,43200	AddItem:"1,12,10,4",1,0,57600	AddItem:"18,1,597,1",49,1,""						
62	6	Nhận thưởng nạp thẻ đạt 988 đồng	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckTaskEq:162,0,"Bạn đã nhận phần thưởng rồi, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:6,"Nhận thưởng cần <color=yellow>6 ô<color> túi trống, hãy sắp xếp lại!",""					SetTask:162,1	SetMsg:0,"Chúc mừng bạn nhận phần thưởng nạp thẻ 988 đồng!"	SetMsg:2,"Chúc mừng bạn nhận phần thưởng nạp thẻ 988 đồng!"	SetAwardId:28	AddItem:"18,1,924,1",2,1,43200	AddItem:"1,12,27,4",1,1,57600	AddItem:"18,1,597,1",99,1,""								
62	7	Nạp thẻ 4988 đồng nhận tư cách mua Anh Hùng Lệnh [3 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác nhận lãnh phần thưởng <color=yellow>dùng giá ưu đãi 21888 mua Anh Hùng Lệnh<color>? Tổng cộng có thể mua <color=yellow>16<color>, sau khi nhận còn có thể lãnh <color=yellow>phần thưởng khác<color>! ","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:166,0,"Bạn đã nhận phần thưởng nạp 4988, không thể lãnh nữa!",""	CheckMonthPay:4988,"Nạp thẻ tích lũy tháng này của bạn không đủ <color=yellow>4988 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:174,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckTaskEq:175,0,"Ngươi đã nhận phần thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""				SetTask:166,1	AddBuyItemSum:16,1	SetMsg:2,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	SetMsg:0,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	AddTitle:"6,31,1,0"										
62	8	Nạp thẻ 4988 đồng nhận tư cách mua Hòa Thị Bích giảm 20% [3 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác nhận lãnh phần thưởng <color=yellow>tư cách mua Hòa Thị Bích nhờ sử dụng ưu đãi tiêu phí 8000 đồng<color>? Tổng cộng có thể mua <color=yellow>50<color>, sau khi nhận còn có thể lãnh <color=yellow>phần thưởng khác<color>! ","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:174,0,"Bạn đã nhận phần thưởng này rồi, không thể lãnh nữa!",""	CheckMonthPay:4988,"Nạp thẻ tích lũy tháng này của bạn không đủ <color=yellow>4988 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:175,0,"Ngươi đã nhận phần thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckTaskEq:166,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""				SetTask:174,1	AddBuyItemSum:50,4	SetMsg:2,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	SetMsg:0,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	AddTitle:"6,33,1,0"										
62	9	Nạp thẻ 4988 đồng nhận tư cách mua Kỷ niệm chương Thịnh Hạ 2010 [3 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Ngươi chắc chắn muốn nhận <color=yellow>tư cách mua Kỷ niệm chương Thịnh Hạ 2010 với giá ưu đãi 7000 đồng<color> chứ? Tổng cộng có thể mua <color=yellow>150<color> cái, sau khi nhận sẽ không thể nhận <color=yellow>phần thưởng khác<color>!","Đồng ý"		CheckTaskEq:166,0,"Bạn đã nhận phần thưởng nạp 4988, không thể lãnh nữa!",""	CheckMonthPay:4988,"Tích lũy nạp thẻ tháng này của ngươi không đủ <color=yellow>4988 đồng<color>, không thể nhận thưởng!!",""	CheckTaskEq:175,0,"Ngươi đã nhận phần thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckTaskEq:174,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""					SetTask:175,1	AddBuyItemSum:150,2	SetMsg:0,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	SetMsg:2,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	AddTitle:"6,32,1,0"										
62	10	Nhận 4 kỹ năng đồng hành Hạ Hầu Tiểu Tiểu-phần thưởng nạp thẻ 188 đồng [5 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận<color=yellow>4 kỹ năng đồng hành Hạ Hầu Tiểu Tiểu<color>? Nhận xong không thể nhận <color=yellow>phần thưởng khác<color>!","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:158,0,"Ngươi đã nhận thưởng rồi, không thể nhận nữa!",""	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:158,1	AddItem:"18,1,666,1",1,1,""	SetMsg:0,"Chúc mừng bạn nhận được Lệnh bài mở rộng rương Lv2 - Phần thưởng nạp thẻ 188 đồng!"	SetMsg:2,"Chúc mừng bạn nhận được 4 kỹ năng đồng hành Hạ Hầu Tiểu Tiểu-phần thưởng nạp thẻ 188 đồng!"											
62	11	Nhận Vé ưu đãi giảm 70% Huyền Tinh 9 khi nạp 188 đồng [5 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận <color=yellow>Vé ưu đãi giảm 70% Huyền Tinh 9<color>? Nhận xong không thể nhận <color=yellow>phần thưởng khác<color>!","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:158,0,"Ngươi đã nhận thưởng rồi, không thể nhận nữa!",""	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:158,1	AddItem:"18,1,395,1",1,1,43200	SetMsg:0,"Chúc mừng bạn nhận được Vé ưu đãi giảm 70% Huyền Tinh 9-phần thưởng nạp thẻ 188 đồng!"	SetMsg:2,"Chúc mừng bạn nhận được Vé ưu đãi giảm 70% Huyền Tinh 9-phần thưởng nạp thẻ 188 đồng!"											
62	12	188 đồng nhận Tiền Du Long [5 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận phần thưởng <color=yellow>150 Tiền Du Long<color>? Nhận xong không thể nhận <color=yellow>phần thưởng khác<color>!","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:158,0,"Ngươi đã nhận thưởng rồi, không thể nhận nữa!",""	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:158,1	AddItem:"18,1,553,1",150,1,""	SetMsg:2,"Chúc mừng bạn nhận được 150 Tiền Du Long - Phần thưởng nạp thẻ 188 đồng!"	SetMsg:0,"Chúc mừng bạn nhận được 150 Tiền Du Long - Phần thưởng nạp thẻ 188 đồng!"											
62	13	188 đồng mua Hoàng Kim Tinh Hoa giảm 90% [5 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác nhận lãnh phần thưởng <color=yellow>tư cách mua 50 Hoàng Kim Tinh Hoa giảm 90%<color>? Nhận rồi sẽ không thể nhận thêm <color=yellow>phần thưởng khác<color>! ","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:173,0,"Bạn đã kích hoạt hạng mục này, không thể lãnh nữa!",""	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:158,0,"Ngươi đã nhận thưởng rồi, không thể nhận nữa!",""					SetTask:173,1	SetMsg:0,"Chúc mừng bạn nhận thành công tư cách mua Hoàng Kim Tinh Hoa giảm 90% nhờ nạp 188 đồng!"	SetMsg:2,"Chúc mừng bạn nhận thành công tư cách mua Hoàng Kim Tinh Hoa giảm 90% nhờ nạp 188 đồng!"	AddBuyItemSum:50,3	SetTask:158,1										
62	14	188 đồng nhận Bồ Đề Quả [5 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác nhận lãnh phần thưởng <color=yellow>Bồ Đề Quả<color>? Nhận rồi sẽ không thể nhận thêm <color=yellow>phần thưởng khác<color>! ","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:158,0,"Ngươi đã nhận thưởng rồi, không thể nhận nữa!",""	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:158,1	AddItem:"18,1,564,1",1,1,""	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng nạp 188 đồng nhận Bồ Đề Quả!"	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng nạp 188 đồng nhận Bồ Đề Quả!"											
62	15	Nhận Đồng khóa hoàn trả khi nạp thẻ trên 1000 đồng	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckMonthPay:1000,"Tích lũy nạp thẻ tháng này của bạn không đủ <color=yellow>1000 đồng<color>, không thể nhận thưởng!",""							AddExBindCoinByPay:154,1000,0,20														
63	1	Phần thưởng nạp thẻ 50 đồng	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckMonthPay:50,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>50 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:149,0,"Không thể nhận thưởng, bạn đã nhận qua phần thưởng nạp thẻ <color=yellow>50 đồng<color>!",""	CheckFreeBag:3,"Cần có <color=yellow>3 ô<color> trống, sắp xếp rồi hãy quay lại!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"				SetTask:149,1	SetAwardId:17	SetMsg:0,"Nạp thẻ <color=yellow>50 đồng<color> nhận thành công <color=yellow>3 Vé may mắn<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>50 đồng<color> nhận thành công <color=yellow>3 Vé may mắn<color>!"											
63	2	Phần thưởng nạp thẻ 188 đồng	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:150,0,"Không thể nhận thưởng, bạn đã nhận qua phần thưởng nạp thẻ <color=yellow>188 đồng<color>!",""	CheckFreeBag:5,"Nhận thưởng cần <color=yellow>5 ô<color> túi trống, hãy sắp xếp lại!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"				SetTask:150,1	AddItem:"18,1,397,1",4,1,43200	SetMsg:1,"Chúc mừng bạn nạp thẻ thành công nhận được <color=yellow>188 đồng<color>! "	SetMsg:2,"Chúc mừng bạn nhận phần thưởng nạp thẻ <color=yellow>188 đồng<color>!"	SetMsg:0,"Chúc mừng bạn nhận phần thưởng nạp thẻ <color=yellow>188 đồng<color>!"										
63	3	Nhận ưu đãi cường hóa khi nạp thẻ 50 đồng	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận hiệu quả ưu đãi cường hóa? Hiệu quả này chỉ duy trì trong <color=yellow>5 ngày<color>","Xác nhận"		CheckPayIsAction:1	CheckMonthPay:50,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>50 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:151,0,"Không thể nhận thưởng, bạn đã nhận qua phần thưởng <color=yellow>ưu đãi cường hóa<color> khi nạp thẻ <color=yellow>50 đồng<color>!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"					SetTask:151,1	AddSkillBuff:892,1,7200	SetMsg:0,"Nhận thành công hiệu quả ưu đãi cường hóa!"	SetMsg:2,"Nhận thành công hiệu quả ưu đãi cường hóa!"											
63	4	Nạp thẻ trên 1000 đồng nhận đồng khóa	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckMonthPay:1000,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>1000 đồng<color>, không có hoàn trả đồng khóa để nhận!",""		CheckTimeFrame:"OpenLevel150",0,"Server này đã mở cấp 150 không thể nhận phần thưởng này!"					AddExBindCoinByPay:154,1000,0,20														
63	5	Nhận phần thưởng cơ bản khi nạp thẻ 588 đồng	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>588 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:155,0,"Không thể nhận thưởng, bạn đã nhận qua phần thưởng nạp thẻ <color=yellow>588 đồng<color>!",""	CheckFreeBag:4,"Nhận thưởng cần <color=yellow>4 ô<color> túi trống, hãy sắp xếp lại!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"				SetTask:155,1	AddItem:"18,1,397,1",4,1,43200	SetMsg:0,"Bạn nạp thẻ <color=yellow>588 đồng<color> nhận được <color=yellow>4 Phiếu may mắn<color>!"	SetMsg:2,"Bạn nạp thẻ <color=yellow>588 đồng<color> nhận được <color=yellow>4 Phiếu may mắn<color>!"											
63	6	188 đồng nhận Lệnh bài mở rộng rương lv2 [2 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận phần thưởng <color=yellow>2 chọn 1<color> - <color=yellow>Lệnh bài mở rộng rương Lv2<color>? Nhận rồi sẽ không được nhận thêm <color=yellow>1 Vé may mắn<color>!","Đồng ý"		CheckPayIsAction:1	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:158,0,"Không thể nhận thưởng, bạn đã nhận thưởng nạp thẻ <color=yellow>188 đồng<color>!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"	CheckLuaScript:"local nTask = me.GetTask(2027, 22);<enter>if math.mod(math.floor(nTask/10), 10) > 0 then<enter><tab>return 1,\"Bạn đã sử dụng đạo cụ mở rộng rương.\";<enter>end",""			SetTask:158,1	AddItem:"18,1,216,2",1,1,43200	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ đạt <color=yellow>188 đồng<color> - <color=yellow>Lệnh bài mở rộng rương Lv2<color>!"	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ đạt <color=yellow>188 đồng<color> - <color=yellow>Lệnh bài mở rộng rương Lv2<color>!"											
63	7	188 đồng nhận Vé may mắn [2 chọn 1]	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận <color=yellow>2 chọn 1<color> - <color=yellow>1 Vé may mắn<color>? Nhận rồi sẽ không được nhận thêm <color=yellow>Lệnh bài mở rộng rương Lv2<color>!","Đồng ý"		CheckPayIsAction:1	CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đủ <color=yellow>188 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:158,0,"Không thể nhận thưởng, bạn đã nhận thưởng rồi!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"				SetTask:158,1	AddItem:"18,1,397,1",1,1,43200	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ đạt <color=yellow>188 đồng<color> - <color=yellow>Vé may mắn<color>!"	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ đạt <color=yellow>188 đồng<color> - <color=yellow>Vé may mắn<color>!"											
