ClassParamID	Desc	Probability	Name	BindMoney	Money	Coin	Genre	DetailType	ParticularType	Level	Series	EnhTimes	Amount	Exp	BaseExp	MKP	GTP	Bind	TimeLimit	Announce	FriendMsg
80	Rương Anh Hùng Kiếm Thế	20	Mã bài (Phiên Vũ -có kháng ) 60 ngày				1	12	20001	4	0								86400	1	1
80	Rương Anh Hùng Kiếm Thế	5	Mã bài (Phiên Vũ -có kháng ) 90 ngày				1	12	20001	4	0								129600	1	1
80	Rương Anh Hùng Kiếm Thế	1	Mã bài (Phiên Vũ-có kháng )(vĩnh viễn)				1	12	20001	4	0									1	1
84	Tiền đồng may mắn (trung)	300	Tiền đồng may mắn (trung)				18	1	1194	2	0		2							1	1
84	Tuyết Vũ Thiên Hương	300	Tuyết Vũ Thiên Hương				1	12	20063	10	0								4320	1	1
84	Hỏa Vũ Thiên Hương	300	Hỏa Vũ Thiên Hương				1	12	20070	10	0								4320	1	1
84	Tham Tướng Ấn	300	Tham Tướng Ấn				1	18	19	10	0								4320	1	1
84	Đô Úy Ấn	300	Đô Úy Ấn				1	18	18	10	0								4320	1	1
84	Trùng Sinh Đơn	300	Trùng Sinh Đơn				18	1	1193	1	0		5							1	1
84	Bát Mạch Đơn	300	Bát Mạch Đơn				18	1	3057	2	0		20							1	1
84	Chân Khí Hoàn	300	Chân Khí Hoàn				18	1	3057	1	0		20							1	1
85	Tiền đồng may mắn (trung)	300	Tiền đồng may mắn (trung)				18	1	1194	2	0		5							1	1
85	Tuyết Vũ Thiên Hương	300	Tuyết Vũ Thiên Hương				1	12	20063	10	0								4320	1	1
85	Hỏa Vũ Thiên Hương	300	Hỏa Vũ Thiên Hương				1	12	20070	10	0								4320	1	1
85	Thống Lĩnh Ấn	300	Thống Lĩnh Ấn				1	18	20	10	0								4320	1	1
85	Đại Tướng Ấn	300	Đại Tướng Ấn				1	18	21	10	0								4320	1	1
85	Trùng Sinh Đơn	300	Trùng Sinh Đơn				18	1	1193	1	0		10							1	1
85	Bát Mạch Đơn	300	Bát Mạch Đơn				18	1	3057	2	0		30							1	1
85	Chân Khí Hoàn	300	Chân Khí Hoàn				18	1	3057	1	0		30							1	1
86	Tiền đồng may mắn (đại)	300	Tiền đồng may mắn (đại)				18	1	1194	3	0		2							1	1
86	Phi Phong Bá Điệp	300	Phi Phong Bá Điệp				1	17	20090	10	0								2880	1	1
86	Phi Phong Yêu Tinh	300	Phi Phong Yêu Tinh				1	17	20091	10	0								2880	1	1
86	Thiên Sứ Vũ Dực	300	Thiên Sứ Vũ Dực				1	17	20092	10	0								2880	1	1
86	Thiên Sứ Chi Vũ	300	Thiên Sứ Chi Vũ				1	17	20093	10	0								2880	1	1
86	Hắc huyết thần ngưu	300	Hắc huyết thần ngưu				1	12	229	4	0								4320	1	1
86	Hắc Sư Lam Mao	300	Hắc Sư Lam Mao				1	12	230	4	0								4320	1	1
86	Quân Lâm Miện	300	Quân Lâm Miện				1	13	161	4	0								2880	1	1
86	Nguyên Soái Ấn	300	Nguyên Soái Ấn				1	18	22	10	0								4320	1	1
86	Lệnh Bài Triệu Hồi	300	Lệnh Bài Triệu Hồi				18	1	3048	6	0									1	1
86	Trùng Sinh Đơn	300	Trùng Sinh Đơn				18	1	1193	1	0		15							1	1
86	Bát Mạch Đơn	300	Bát Mạch Đơn				18	1	3057	2	0		80							1	1
86	Chân Khí Hoàn	300	Chân Khí Hoàn				18	1	3057	1	0		80							1	1
87	Tiền đồng may mắn (đại)	300	Tiền đồng may mắn (đại)				18	1	1194	3	0		5							1	1
87	Bạch Long Lam Mao	300	Bạch Long Lam Mao				1	12	231	4	0								7200	1	1
87	Thiên Thú Thần Ma	300	Thiên Thú Thần Ma				1	12	232	4	0								7200	1	1
87	Thánh Thú Hồng Sư	300	Thánh Thú Hồng Sư				1	12	233	4	0								7200	1	1
87	Phi Phong Bá Điệp	300	Phi Phong Bá Điệp				1	17	20090	10	0								7200	1	1
87	Phi Phong Yêu Tinh	300	Phi Phong Yêu Tinh				1	17	20091	10	0								7200	1	1
87	Thiên Sứ Vũ Dực	300	Thiên Sứ Vũ Dực				1	17	20092	10	0								7200	1	1
87	Thiên Sứ Chi Vũ	300	Thiên Sứ Chi Vũ				1	17	20093	10	0								7200	1	1
87	Quân Lâm Miện	300	Quân Lâm Miện				1	13	161	4	0								7200	1	1
87	Nguyên Soái Ấn	300	Nguyên Soái Ấn				1	18	22	10	0								7200	1	1
87	Lệnh Bài Triệu Hồi	300	Lệnh Bài Triệu Hồi				18	1	3048	6	0		2							1	1
87	Trùng Sinh Đơn	300	Trùng Sinh Đơn				18	1	1193	1	0		20							1	1
87	Bát Mạch Đơn	300	Bát Mạch Đơn				18	1	3057	2	0		150							1	1
87	Chân Khí Hoàn	300	Chân Khí Hoàn				18	1	3057	1	0		150							1	1
91	Rương Huyền Thoại Anh Hùng	1000	Mảnh tạo đồ luyện hoá				18	1	25115	1	0							1		1	1
91	Rương Huyền Thoại Anh Hùng	1000	Di Tích Huyền Thoại				18	1	25116	1	0							1		1	1
91	Rương Huyền Thoại Anh Hùng	1000	Linh Hồn Huyền Thoại				18	1	25114	1	0							1		1	1
83	Rương Mảnh Ghép	500	Mảnh Già Lam Kinh				18	1	3051	1	0							1			
83	Rương Mảnh Ghép	500	Mảnh Trận Pháp				18	1	26000	1	0							1			
83	Rương Mảnh Ghép	500	Mảnh Ghép Ngựa				18	1	1192	1	0							1			
83	Rương Mảnh Ghép	500	Mảnh Ghép Mặt Nạ				18	1	25117	1	0							1			
83	Rương Mảnh Ghép	500	Mảnh Ghép Ấn				18	1	20316	1	0							1			
83	Rương Mảnh Ghép	500	Chân Khí Hoàn				18	1	3057	1	0							1			
83	Rương Mảnh Ghép	1000	Mảnh Ghép Vũ Khí Đồng Hành				18	1	2004	1	0							1			
83	Rương Mảnh Ghép	1000	Mảnh Ghép Áo Đồng Hành				18	1	2005	1	0							1			
83	Rương Mảnh Ghép	1000	Mảnh Ghép Nhẫn Đồng Hành				18	1	2006	1	0							1			
83	Rương Mảnh Ghép	1000	Mảnh Ghép Tay Đồng Hành				18	1	2007	1	0							1			
83	Rương Mảnh Ghép	1000	Mảnh Ghép Phù Đồng Hành				18	1	2008	1	0							1			
89	Rương Đồng Hành	100	Hạ Hầu Tiểu Tiểu				18	1	666	1	0							1		0	1
89	Rương Đồng Hành	5	Tiêu Bất Thực (5 kỹ năng)				18	1	666	2	0							1		1	1
89	Rương Đồng Hành	1	Diệp Tịnh (6 kỹ năng)				18	1	666	3	0							1		1	1
89	Rương Đồng Hành	100	Hạ Tiểu Sảnh				18	1	666	4	0							1		0	1
89	Rương Đồng Hành	100	Tử Uyển				18	1	666	5	0							1		0	1
89	Rương Đồng Hành	5	Bảo Ngọc (5 kỹ năng)				18	1	666	6	0							1		1	1
89	Rương Đồng Hành	5	Diệp Tịnh (5 kỹ năng)				18	1	666	7	0							1		1	1
89	Rương Đồng Hành	3000	50 Vạn Bạc Khóa	500000																0	0
89	Rương Đồng Hành	874	Thiệp lụa (cấp 1)				18	1	541	1	0							1		0	0
89	Rương Đồng Hành	300	Thiệp bạc (cấp 2)				18	1	541	2	0							1		0	0
89	Rương Đồng Hành	500	Dịch Cân Tán				18	1	542	1	0							1		0	0
89	Rương Đồng Hành	500	Sách kinh nghiệm đồng hành				18	1	543	1	0							0		0	0
92	Rương Vật Phẩm	10000	Thánh Linh Bảo Hạp Hồn				18	1	1334	10	0							1			
92	Rương Vật Phẩm	3000	Chân Nguyên Tu Luyện Đơn				18	1	1333	10	0							1			
92	Rương Vật Phẩm	10000	Tiền Đồng Thường				18	1	1194	4	0							1			
92	Rương Vật Phẩm	10000	Tiền Đồng Khóa				18	1	1194	5	0							1			
92	Rương Vật Phẩm	10000	Kinh Nghiệm Đơn				18	1	25194	1	0							1			
92	Rương Vật Phẩm	2000	Tinh Thạch Phượng Hoàng				18	1	1331	1	0										
92	Rương Vật Phẩm	500	Tinh Thạch Ảnh Nguyệt				18	1	1331	2	0										
92	Rương Vật Phẩm	50	Tinh Thạch Đoạn Hải				18	1	1331	3	0							1			1
92	Rương Vật Phẩm	2	Tinh Thạch Thánh Hỏa				18	1	1331	4	0							1			1
92	Rương Vật Phẩm	10	Tần Lăng - Hòa Thị Bích				18	1	377	1	0										1
90	Rương Đại Cát Đại Lợi	1000	Hãn Tuyết Thần Mã (Vĩnh Viễn)				1	12	20043	10	0									1	1
90	Rương Đại Cát Đại Lợi	1000	[Thần Thú] Ngựa Đeo Hoa (Vĩnh Viễn)				1	12	20061	10	0									1	1
90	Rương Đại Cát Đại Lợi	1000	Rương Tiền Vinh Danh (Đại)				18	1	25139	2	0									1	1
90	Rương Đại Cát Đại Lợi	1000	Rương Tiền Vinh Danh (Đại Hoàng Kim)				18	1	25139	3	0									1	1
81	Rương Mảnh Trang Bị Đồng Hành	1000	Mảnh Vũ Khí Đồng Hành				18	1	2004	1	0										
81	Rương Mảnh Trang Bị Đồng Hành	1000	Mảnh Y Phục Đồng Hành				18	1	2005	1	0										
81	Rương Mảnh Trang Bị Đồng Hành	1000	Mảnh Nhẫn Đồng Hành				18	1	2006	1	0										
81	Rương Mảnh Trang Bị Đồng Hành	1000	Mảnh Hộ Uyển Đồng Hành				18	1	2007	1	0										
81	Rương Mảnh Trang Bị Đồng Hành	1000	Mảnh Bội Đồng Hành				18	1	2008	1	0										
93	Rương Vật Phẩm	10000	Thánh Linh Bảo Hạp Hồn				18	1	1334	1	0										
93	Rương Vật Phẩm	3000	Chân Nguyên Tu Luyện Đơn				18	1	1333	1	0										
93	Rương Vật Phẩm	10000	Tiền Đồng Thường				18	1	1194	4	0							1			
93	Rương Vật Phẩm	10000	Tiền Đồng Khóa				18	1	1194	5	0							1			
93	Rương Vật Phẩm	10000	Kinh Nghiệm Đơn				18	1	25194	1	0							1			
93	Rương Vật Phẩm	2000	Tinh Thạch Phượng Hoàng				18	1	1331	1	0										
93	Rương Vật Phẩm	500	Tinh Thạch Ảnh Nguyệt				18	1	1331	2	0										
93	Rương Vật Phẩm	50	Tinh Thạch Đoạn Hải				18	1	1331	3	0							1			1
93	Rương Vật Phẩm	2	Tinh Thạch Thánh Hỏa				18	1	1331	4	0							1			1
93	Rương Vật Phẩm	10	Tần Lăng - Hòa Thị Bích				18	1	377	1	0										1
10	Rương tranh đoạt lãnh thổ	500	Mảnh Ghép Ngựa				18	1	1192	1	0							1			
10	Rương tranh đoạt lãnh thổ	500	Mảnh Ghép Mặt Nạ				18	1	25117	1	0							1			
10	Rương tranh đoạt lãnh thổ	500	Mảnh Ghép Ấn				18	1	20316	1	0							1			
10	Rương tranh đoạt lãnh thổ	500	Chân Khí Hoàn				18	1	3057	1	0							1			
10	Rương tranh đoạt lãnh thổ	1000	Mảnh Ghép Vũ Khí Đồng Hành				18	1	2004	1	0							1			
10	Rương tranh đoạt lãnh thổ	1000	Mảnh Ghép Áo Đồng Hành				18	1	2005	1	0							1			1
10	Rương tranh đoạt lãnh thổ	1000	Mảnh Ghép Nhẫn Đồng Hành				18	1	2006	1	0							1			1
10	Rương tranh đoạt lãnh thổ	1000	Mảnh Ghép Tay Đồng Hành				18	1	2007	1	0							1			1
10	Rương tranh đoạt lãnh thổ	1000	Mảnh Ghép Phù Đồng Hành				18	1	2008	1	0							1			
10	Rương tranh đoạt lãnh thổ	1000	Kim Nguyên Bảo (Tiểu)				18	1	1194	1	0										1
10	Rương tranh đoạt lãnh thổ	500	Pháo Hoa				18	1	3039	1	0							1			
10	Rương tranh đoạt lãnh thổ	500	Bông Tuyết				18	1	3039	2	0							1			
10	Rương tranh đoạt lãnh thổ	500	Hộp Quà				18	1	3039	3	0							1			
10	Rương tranh đoạt lãnh thổ	500	Tinh Thạch Ảnh Nguyệt				18	1	1331	2	0										
10	Rương tranh đoạt lãnh thổ	50	Tinh Thạch Đoạn Hải				18	1	1331	3	0										
10	Rương tranh đoạt lãnh thổ	10	Tần Lăng - Hòa Thị Bích				18	1	377	1	0										
10	Rương tranh đoạt lãnh thổ	500	Mảnh Già Lam Kinh				18	1	3051	1	0							1			
10	Rương tranh đoạt lãnh thổ	500	Mảnh Trận Pháp				18	1	26000	1	0							1			
